run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
2,1236,0.0,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.479014,0.748017,idt2b,0.748017,0.748017,0.0,0.0,0.5,0.5
2,1236,0.05,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.503433,0.726745,idt2b,0.726745,0.726745,0.0,0.05,0.475,0.475
2,1236,0.1,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.527851,0.705473,idt2b,0.705473,0.705473,0.0,0.1,0.45,0.45
2,1236,0.15,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.552269,0.684201,idt2b,0.684201,0.684201,0.0,0.15,0.425,0.425
2,1236,0.2,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.576687,0.662929,idt2b,0.662929,0.662929,0.0,0.2,0.4,0.4
2,1236,0.25,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.601105,0.641657,idt2b,0.641657,0.641657,0.0,0.25,0.375,0.375
2,1236,0.3,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.625523,0.620386,idt2a,0.625523,0.625523,0.0,0.3,0.35,0.35
2,1236,0.35,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.649942,0.599114,idt2a,0.649942,0.649942,0.0,0.35,0.325,0.325
2,1236,0.4,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.67436,0.577842,idt2a,0.67436,0.67436,0.0,0.4,0.3,0.3
2,1236,0.45,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.698778,0.55657,idt2a,0.698778,0.698778,0.0,0.45,0.275,0.275
2,1236,0.5,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.723196,0.535298,idt2a,0.723196,0.723196,0.0,0.5,0.25,0.25
2,1236,0.55,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.747614,0.514026,idt2a,0.747614,0.747614,0.0,0.55,0.225,0.225
2,1236,0.6,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.772032,0.492754,idt2a,0.772032,0.772032,0.0,0.6,0.2,0.2
2,1236,0.65,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.796451,0.471482,idt2a,0.796451,0.796451,0.0,0.65,0.175,0.175
2,1236,0.7,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.820869,0.450211,idt2a,0.820869,0.820869,0.0,0.7,0.15,0.15
2,1236,0.75,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.845287,0.428939,idt2a,0.845287,0.845287,0.0,0.75,0.125,0.125
2,1236,0.8,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.869705,0.407667,idt2a,0.869705,0.869705,0.0,0.8,0.1,0.1
2,1236,0.85,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.894123,0.386395,idt2a,0.894123,0.894123,0.0,0.85,0.075,0.075
2,1236,0.9,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.918541,0.365123,idt2a,0.918541,0.918541,0.0,0.9,0.05,0.05
2,1236,0.95,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.94296,0.343851,idt2a,0.94296,0.94296,0.0,0.95,0.025,0.025
2,1236,1.0,0.967378,98.9786,0.947815,0.322579,4.9728,0.545761,0.967378,0.322579,idt2a,0.967378,0.967378,0.0,1.0,0.0,0.0
