run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
24,1258,0.0,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.61597,0.66329,idt2b,0.66329,0.66329,0.0,0.0,0.5,0.5
24,1258,0.05,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.633827,0.652466,idt2b,0.652466,0.652466,0.0,0.05,0.475,0.475
24,1258,0.1,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.651684,0.641641,idt2a,0.651684,0.651684,0.0,0.1,0.45,0.45
24,1258,0.15,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.669541,0.630816,idt2a,0.669541,0.669541,0.0,0.15,0.425,0.425
24,1258,0.2,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.687398,0.619991,idt2a,0.687398,0.687398,0.0,0.2,0.4,0.4
24,1258,0.25,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.705255,0.609166,idt2a,0.705255,0.705255,0.0,0.25,0.375,0.375
24,1258,0.3,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.723112,0.598342,idt2a,0.723112,0.723112,0.0,0.3,0.35,0.35
24,1258,0.35,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.740968,0.587517,idt2a,0.740968,0.740968,0.0,0.35,0.325,0.325
24,1258,0.4,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.758825,0.576692,idt2a,0.758825,0.758825,0.0,0.4,0.3,0.3
24,1258,0.45,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.776682,0.565867,idt2a,0.776682,0.776682,0.0,0.45,0.275,0.275
24,1258,0.5,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.794539,0.555043,idt2a,0.794539,0.794539,0.0,0.5,0.25,0.25
24,1258,0.55,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.812396,0.544218,idt2a,0.812396,0.812396,0.0,0.55,0.225,0.225
24,1258,0.6,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.830253,0.533393,idt2a,0.830253,0.830253,0.0,0.6,0.2,0.2
24,1258,0.65,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.84811,0.522568,idt2a,0.84811,0.84811,0.0,0.65,0.175,0.175
24,1258,0.7,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.865967,0.511744,idt2a,0.865967,0.865967,0.0,0.7,0.15,0.15
24,1258,0.75,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.883823,0.500919,idt2a,0.883823,0.883823,0.0,0.75,0.125,0.125
24,1258,0.8,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.90168,0.490094,idt2a,0.90168,0.90168,0.0,0.8,0.1,0.1
24,1258,0.85,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.919537,0.479269,idt2a,0.919537,0.919537,0.0,0.85,0.075,0.075
24,1258,0.9,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.937394,0.468445,idt2a,0.937394,0.937394,0.0,0.9,0.05,0.05
24,1258,0.95,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.955251,0.45762,idt2a,0.955251,0.955251,0.0,0.95,0.025,0.025
24,1258,1.0,0.973108,73.4863,0.966804,0.446795,5.4759,0.381339,0.973108,0.446795,idt2a,0.973108,0.973108,0.0,1.0,0.0,0.0
