run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
45,1279,0.0,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.515797,0.747841,idt2b,0.747841,0.747841,0.0,0.0,0.5,0.5
45,1279,0.05,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.538678,0.726827,idt2b,0.726827,0.726827,0.0,0.05,0.475,0.475
45,1279,0.1,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.56156,0.705812,idt2b,0.705812,0.705812,0.0,0.1,0.45,0.45
45,1279,0.15,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.584442,0.684797,idt2b,0.684797,0.684797,0.0,0.15,0.425,0.425
45,1279,0.2,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.607324,0.663782,idt2b,0.663782,0.663782,0.0,0.2,0.4,0.4
45,1279,0.25,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.630205,0.642767,idt2b,0.642767,0.642767,0.0,0.25,0.375,0.375
45,1279,0.3,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.653087,0.621752,idt2a,0.653087,0.653087,0.0,0.3,0.35,0.35
45,1279,0.35,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.675969,0.600737,idt2a,0.675969,0.675969,0.0,0.35,0.325,0.325
45,1279,0.4,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.69885,0.579722,idt2a,0.69885,0.69885,0.0,0.4,0.3,0.3
45,1279,0.45,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.721732,0.558707,idt2a,0.721732,0.721732,0.0,0.45,0.275,0.275
45,1279,0.5,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.744614,0.537692,idt2a,0.744614,0.744614,0.0,0.5,0.25,0.25
45,1279,0.55,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.767495,0.516677,idt2a,0.767495,0.767495,0.0,0.55,0.225,0.225
45,1279,0.6,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.790377,0.495662,idt2a,0.790377,0.790377,0.0,0.6,0.2,0.2
45,1279,0.65,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.813259,0.474647,idt2a,0.813259,0.813259,0.0,0.65,0.175,0.175
45,1279,0.7,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.83614,0.453632,idt2a,0.83614,0.83614,0.0,0.7,0.15,0.15
45,1279,0.75,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.859022,0.432617,idt2a,0.859022,0.859022,0.0,0.75,0.125,0.125
45,1279,0.8,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.881904,0.411602,idt2a,0.881904,0.881904,0.0,0.8,0.1,0.1
45,1279,0.85,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.904786,0.390587,idt2a,0.904786,0.904786,0.0,0.85,0.075,0.075
45,1279,0.9,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.927667,0.369572,idt2a,0.927667,0.927667,0.0,0.9,0.05,0.05
45,1279,0.95,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.950549,0.348557,idt2a,0.950549,0.950549,0.0,0.95,0.025,0.025
45,1279,1.0,0.973431,95.4882,0.986475,0.327542,6.8532,0.564215,0.973431,0.327542,idt2a,0.973431,0.973431,0.0,1.0,0.0,0.0
