run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
43,1277,0.0,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.535648,0.778744,idt2b,0.778744,0.778744,0.0,0.0,0.5,0.5
43,1277,0.05,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.5561,0.766736,idt2b,0.766736,0.766736,0.0,0.05,0.475,0.475
43,1277,0.1,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.576552,0.754728,idt2b,0.754728,0.754728,0.0,0.1,0.45,0.45
43,1277,0.15,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.597004,0.74272,idt2b,0.74272,0.74272,0.0,0.15,0.425,0.425
43,1277,0.2,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.617456,0.730712,idt2b,0.730712,0.730712,0.0,0.2,0.4,0.4
43,1277,0.25,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.637908,0.718704,idt2b,0.718704,0.718704,0.0,0.25,0.375,0.375
43,1277,0.3,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.65836,0.706696,idt2b,0.706696,0.706696,0.0,0.3,0.35,0.35
43,1277,0.35,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.678812,0.694688,idt2b,0.694688,0.694688,0.0,0.35,0.325,0.325
43,1277,0.4,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.699264,0.68268,idt2a,0.699264,0.699264,0.0,0.4,0.3,0.3
43,1277,0.45,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.719716,0.670672,idt2a,0.719716,0.719716,0.0,0.45,0.275,0.275
43,1277,0.5,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.740168,0.658664,idt2a,0.740168,0.740168,0.0,0.5,0.25,0.25
43,1277,0.55,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.760621,0.646656,idt2a,0.760621,0.760621,0.0,0.55,0.225,0.225
43,1277,0.6,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.781073,0.634648,idt2a,0.781073,0.781073,0.0,0.6,0.2,0.2
43,1277,0.65,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.801525,0.62264,idt2a,0.801525,0.801525,0.0,0.65,0.175,0.175
43,1277,0.7,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.821977,0.610632,idt2a,0.821977,0.821977,0.0,0.7,0.15,0.15
43,1277,0.75,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.842429,0.598624,idt2a,0.842429,0.842429,0.0,0.75,0.125,0.125
43,1277,0.8,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.862881,0.586616,idt2a,0.862881,0.862881,0.0,0.8,0.1,0.1
43,1277,0.85,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.883333,0.574608,idt2a,0.883333,0.883333,0.0,0.85,0.075,0.075
43,1277,0.9,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.903785,0.5626,idt2a,0.903785,0.903785,0.0,0.9,0.05,0.05
43,1277,0.95,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.924237,0.550592,idt2a,0.924237,0.924237,0.0,0.95,0.025,0.025
43,1277,1.0,0.944689,91.9822,0.991117,0.538584,5.88,0.616289,0.944689,0.538584,idt2a,0.944689,0.944689,0.0,1.0,0.0,0.0
