run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
34,1268,0.0,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.549155,0.685708,idt2b,0.685708,0.685708,0.0,0.0,0.5,0.5
34,1268,0.05,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.570984,0.66878,idt2b,0.66878,0.66878,0.0,0.05,0.475,0.475
34,1268,0.1,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.592813,0.651852,idt2b,0.651852,0.651852,0.0,0.1,0.45,0.45
34,1268,0.15,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.614643,0.634924,idt2b,0.634924,0.634924,0.0,0.15,0.425,0.425
34,1268,0.2,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.636472,0.617996,idt2a,0.636472,0.636472,0.0,0.2,0.4,0.4
34,1268,0.25,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.658301,0.601068,idt2a,0.658301,0.658301,0.0,0.25,0.375,0.375
34,1268,0.3,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.680131,0.58414,idt2a,0.680131,0.680131,0.0,0.3,0.35,0.35
34,1268,0.35,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.70196,0.567212,idt2a,0.70196,0.70196,0.0,0.35,0.325,0.325
34,1268,0.4,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.72379,0.550285,idt2a,0.72379,0.72379,0.0,0.4,0.3,0.3
34,1268,0.45,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.745619,0.533357,idt2a,0.745619,0.745619,0.0,0.45,0.275,0.275
34,1268,0.5,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.767448,0.516429,idt2a,0.767448,0.767448,0.0,0.5,0.25,0.25
34,1268,0.55,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.789278,0.499501,idt2a,0.789278,0.789278,0.0,0.55,0.225,0.225
34,1268,0.6,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.811107,0.482573,idt2a,0.811107,0.811107,0.0,0.6,0.2,0.2
34,1268,0.65,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.832936,0.465645,idt2a,0.832936,0.832936,0.0,0.65,0.175,0.175
34,1268,0.7,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.854766,0.448717,idt2a,0.854766,0.854766,0.0,0.7,0.15,0.15
34,1268,0.75,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.876595,0.431789,idt2a,0.876595,0.876595,0.0,0.75,0.125,0.125
34,1268,0.8,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.898425,0.414861,idt2a,0.898425,0.898425,0.0,0.8,0.1,0.1
34,1268,0.85,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.920254,0.397933,idt2a,0.920254,0.920254,0.0,0.85,0.075,0.075
34,1268,0.9,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.942083,0.381005,idt2a,0.942083,0.942083,0.0,0.9,0.05,0.05
34,1268,0.95,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.963913,0.364077,idt2a,0.963913,0.963913,0.0,0.95,0.025,0.025
34,1268,1.0,0.985742,87.8202,0.976511,0.34715,2.6522,0.397938,0.985742,0.34715,idt2a,0.985742,0.985742,0.0,1.0,0.0,0.0
