run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
29,1263,0.0,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.578181,0.682067,idt2b,0.682067,0.682067,0.0,0.0,0.5,0.5
29,1263,0.05,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.596826,0.675455,idt2b,0.675455,0.675455,0.0,0.05,0.475,0.475
29,1263,0.1,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.61547,0.668844,idt2b,0.668844,0.668844,0.0,0.1,0.45,0.45
29,1263,0.15,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.634114,0.662233,idt2b,0.662233,0.662233,0.0,0.15,0.425,0.425
29,1263,0.2,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.652759,0.655621,idt2b,0.655621,0.655621,0.0,0.2,0.4,0.4
29,1263,0.25,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.671403,0.64901,idt2a,0.671403,0.671403,0.0,0.25,0.375,0.375
29,1263,0.3,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.690047,0.642399,idt2a,0.690047,0.690047,0.0,0.3,0.35,0.35
29,1263,0.35,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.708692,0.635787,idt2a,0.708692,0.708692,0.0,0.35,0.325,0.325
29,1263,0.4,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.727336,0.629176,idt2a,0.727336,0.727336,0.0,0.4,0.3,0.3
29,1263,0.45,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.74598,0.622565,idt2a,0.74598,0.74598,0.0,0.45,0.275,0.275
29,1263,0.5,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.764625,0.615954,idt2a,0.764625,0.764625,0.0,0.5,0.25,0.25
29,1263,0.55,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.783269,0.609342,idt2a,0.783269,0.783269,0.0,0.55,0.225,0.225
29,1263,0.6,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.801913,0.602731,idt2a,0.801913,0.801913,0.0,0.6,0.2,0.2
29,1263,0.65,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.820558,0.59612,idt2a,0.820558,0.820558,0.0,0.65,0.175,0.175
29,1263,0.7,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.839202,0.589508,idt2a,0.839202,0.839202,0.0,0.7,0.15,0.15
29,1263,0.75,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.857846,0.582897,idt2a,0.857846,0.857846,0.0,0.75,0.125,0.125
29,1263,0.8,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.876491,0.576286,idt2a,0.876491,0.876491,0.0,0.8,0.1,0.1
29,1263,0.85,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.895135,0.569674,idt2a,0.895135,0.895135,0.0,0.85,0.075,0.075
29,1263,0.9,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.913779,0.563063,idt2a,0.913779,0.913779,0.0,0.9,0.05,0.05
29,1263,0.95,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.932423,0.556452,idt2a,0.932423,0.932423,0.0,0.95,0.025,0.025
29,1263,1.0,0.951068,81.6156,0.972519,0.54984,3.9037,0.40317,0.951068,0.54984,idt2a,0.951068,0.951068,0.0,1.0,0.0,0.0
