run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
47,1281,0.0,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.50551,0.743174,idt2b,0.743174,0.743174,0.0,0.0,0.5,0.5
47,1281,0.05,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.529242,0.725933,idt2b,0.725933,0.725933,0.0,0.05,0.475,0.475
47,1281,0.1,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.552973,0.708692,idt2b,0.708692,0.708692,0.0,0.1,0.45,0.45
47,1281,0.15,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.576705,0.691452,idt2b,0.691452,0.691452,0.0,0.15,0.425,0.425
47,1281,0.2,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.600436,0.674211,idt2b,0.674211,0.674211,0.0,0.2,0.4,0.4
47,1281,0.25,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.624168,0.65697,idt2b,0.65697,0.65697,0.0,0.25,0.375,0.375
47,1281,0.3,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.647899,0.63973,idt2a,0.647899,0.647899,0.0,0.3,0.35,0.35
47,1281,0.35,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.671631,0.622489,idt2a,0.671631,0.671631,0.0,0.35,0.325,0.325
47,1281,0.4,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.695362,0.605248,idt2a,0.695362,0.695362,0.0,0.4,0.3,0.3
47,1281,0.45,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.719094,0.588007,idt2a,0.719094,0.719094,0.0,0.45,0.275,0.275
47,1281,0.5,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.742825,0.570767,idt2a,0.742825,0.742825,0.0,0.5,0.25,0.25
47,1281,0.55,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.766557,0.553526,idt2a,0.766557,0.766557,0.0,0.55,0.225,0.225
47,1281,0.6,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.790288,0.536285,idt2a,0.790288,0.790288,0.0,0.6,0.2,0.2
47,1281,0.65,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.81402,0.519045,idt2a,0.81402,0.81402,0.0,0.65,0.175,0.175
47,1281,0.7,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.837751,0.501804,idt2a,0.837751,0.837751,0.0,0.7,0.15,0.15
47,1281,0.75,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.861483,0.484563,idt2a,0.861483,0.861483,0.0,0.75,0.125,0.125
47,1281,0.8,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.885214,0.467323,idt2a,0.885214,0.885214,0.0,0.8,0.1,0.1
47,1281,0.85,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.908945,0.450082,idt2a,0.908945,0.908945,0.0,0.85,0.075,0.075
47,1281,0.9,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.932677,0.432841,idt2a,0.932677,0.932677,0.0,0.9,0.05,0.05
47,1281,0.95,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.956408,0.415601,idt2a,0.956408,0.956408,0.0,0.95,0.025,0.025
47,1281,1.0,0.98014,96.6155,0.977176,0.39836,4.3067,0.529415,0.98014,0.39836,idt2a,0.98014,0.98014,0.0,1.0,0.0,0.0
