run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
25,1259,0.0,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.513692,0.696292,idt2b,0.696292,0.696292,0.0,0.0,0.5,0.5
25,1259,0.05,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.534522,0.682034,idt2b,0.682034,0.682034,0.0,0.05,0.475,0.475
25,1259,0.1,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.555352,0.667777,idt2b,0.667777,0.667777,0.0,0.1,0.45,0.45
25,1259,0.15,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.576182,0.65352,idt2b,0.65352,0.65352,0.0,0.15,0.425,0.425
25,1259,0.2,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.597012,0.639263,idt2b,0.639263,0.639263,0.0,0.2,0.4,0.4
25,1259,0.25,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.617842,0.625006,idt2b,0.625006,0.625006,0.0,0.25,0.375,0.375
25,1259,0.3,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.638672,0.610748,idt2a,0.638672,0.638672,0.0,0.3,0.35,0.35
25,1259,0.35,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.659501,0.596491,idt2a,0.659501,0.659501,0.0,0.35,0.325,0.325
25,1259,0.4,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.680331,0.582234,idt2a,0.680331,0.680331,0.0,0.4,0.3,0.3
25,1259,0.45,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.701161,0.567977,idt2a,0.701161,0.701161,0.0,0.45,0.275,0.275
25,1259,0.5,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.721991,0.55372,idt2a,0.721991,0.721991,0.0,0.5,0.25,0.25
25,1259,0.55,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.742821,0.539462,idt2a,0.742821,0.742821,0.0,0.55,0.225,0.225
25,1259,0.6,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.763651,0.525205,idt2a,0.763651,0.763651,0.0,0.6,0.2,0.2
25,1259,0.65,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.784481,0.510948,idt2a,0.784481,0.784481,0.0,0.65,0.175,0.175
25,1259,0.7,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.805311,0.496691,idt2a,0.805311,0.805311,0.0,0.7,0.15,0.15
25,1259,0.75,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.82614,0.482434,idt2a,0.82614,0.82614,0.0,0.75,0.125,0.125
25,1259,0.8,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.84697,0.468176,idt2a,0.84697,0.84697,0.0,0.8,0.1,0.1
25,1259,0.85,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.8678,0.453919,idt2a,0.8678,0.8678,0.0,0.85,0.075,0.075
25,1259,0.9,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.88863,0.439662,idt2a,0.88863,0.88863,0.0,0.9,0.05,0.05
25,1259,0.95,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.90946,0.425405,idt2a,0.90946,0.90946,0.0,0.95,0.025,0.025
25,1259,1.0,0.93029,92.6786,0.954171,0.411148,1.5077,0.40766,0.93029,0.411148,idt2a,0.93029,0.93029,0.0,1.0,0.0,0.0
