run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
39,1273,0.0,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.52351,0.684643,idt2b,0.684643,0.684643,0.0,0.0,0.5,0.5
39,1273,0.05,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.545915,0.664963,idt2b,0.664963,0.664963,0.0,0.05,0.475,0.475
39,1273,0.1,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.56832,0.645283,idt2b,0.645283,0.645283,0.0,0.1,0.45,0.45
39,1273,0.15,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.590725,0.625603,idt2b,0.625603,0.625603,0.0,0.15,0.425,0.425
39,1273,0.2,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.61313,0.605923,idt2a,0.61313,0.61313,0.0,0.2,0.4,0.4
39,1273,0.25,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.635535,0.586243,idt2a,0.635535,0.635535,0.0,0.25,0.375,0.375
39,1273,0.3,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.65794,0.566564,idt2a,0.65794,0.65794,0.0,0.3,0.35,0.35
39,1273,0.35,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.680345,0.546884,idt2a,0.680345,0.680345,0.0,0.35,0.325,0.325
39,1273,0.4,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.702751,0.527204,idt2a,0.702751,0.702751,0.0,0.4,0.3,0.3
39,1273,0.45,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.725156,0.507524,idt2a,0.725156,0.725156,0.0,0.45,0.275,0.275
39,1273,0.5,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.747561,0.487844,idt2a,0.747561,0.747561,0.0,0.5,0.25,0.25
39,1273,0.55,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.769966,0.468164,idt2a,0.769966,0.769966,0.0,0.55,0.225,0.225
39,1273,0.6,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.792371,0.448485,idt2a,0.792371,0.792371,0.0,0.6,0.2,0.2
39,1273,0.65,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.814776,0.428805,idt2a,0.814776,0.814776,0.0,0.65,0.175,0.175
39,1273,0.7,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.837181,0.409125,idt2a,0.837181,0.837181,0.0,0.7,0.15,0.15
39,1273,0.75,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.859586,0.389445,idt2a,0.859586,0.859586,0.0,0.75,0.125,0.125
39,1273,0.8,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.881992,0.369765,idt2a,0.881992,0.881992,0.0,0.8,0.1,0.1
39,1273,0.85,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.904397,0.350085,idt2a,0.904397,0.904397,0.0,0.85,0.075,0.075
39,1273,0.9,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.926802,0.330405,idt2a,0.926802,0.926802,0.0,0.9,0.05,0.05
39,1273,0.95,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.949207,0.310726,idt2a,0.949207,0.949207,0.0,0.95,0.025,0.025
39,1273,1.0,0.971612,89.8689,0.945708,0.291046,5.6333,0.425618,0.971612,0.291046,idt2a,0.971612,0.971612,0.0,1.0,0.0,0.0
