run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
7,1241,0.0,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.514953,0.718862,idt2b,0.718862,0.718862,0.0,0.0,0.5,0.5
7,1241,0.05,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.537907,0.701706,idt2b,0.701706,0.701706,0.0,0.05,0.475,0.475
7,1241,0.1,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.560861,0.684551,idt2b,0.684551,0.684551,0.0,0.1,0.45,0.45
7,1241,0.15,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.583815,0.667396,idt2b,0.667396,0.667396,0.0,0.15,0.425,0.425
7,1241,0.2,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.606769,0.65024,idt2b,0.65024,0.65024,0.0,0.2,0.4,0.4
7,1241,0.25,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.629723,0.633085,idt2b,0.633085,0.633085,0.0,0.25,0.375,0.375
7,1241,0.3,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.652676,0.61593,idt2a,0.652676,0.652676,0.0,0.3,0.35,0.35
7,1241,0.35,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.67563,0.598774,idt2a,0.67563,0.67563,0.0,0.35,0.325,0.325
7,1241,0.4,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.698584,0.581619,idt2a,0.698584,0.698584,0.0,0.4,0.3,0.3
7,1241,0.45,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.721538,0.564463,idt2a,0.721538,0.721538,0.0,0.45,0.275,0.275
7,1241,0.5,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.744492,0.547308,idt2a,0.744492,0.744492,0.0,0.5,0.25,0.25
7,1241,0.55,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.767446,0.530153,idt2a,0.767446,0.767446,0.0,0.55,0.225,0.225
7,1241,0.6,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.7904,0.512997,idt2a,0.7904,0.7904,0.0,0.6,0.2,0.2
7,1241,0.65,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.813353,0.495842,idt2a,0.813353,0.813353,0.0,0.65,0.175,0.175
7,1241,0.7,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.836307,0.478687,idt2a,0.836307,0.836307,0.0,0.7,0.15,0.15
7,1241,0.75,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.859261,0.461531,idt2a,0.859261,0.859261,0.0,0.75,0.125,0.125
7,1241,0.8,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.882215,0.444376,idt2a,0.882215,0.882215,0.0,0.8,0.1,0.1
7,1241,0.85,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.905169,0.42722,idt2a,0.905169,0.905169,0.0,0.85,0.075,0.075
7,1241,0.9,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.928123,0.410065,idt2a,0.928123,0.928123,0.0,0.9,0.05,0.05
7,1241,0.95,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.951077,0.39291,idt2a,0.951077,0.951077,0.0,0.95,0.025,0.025
7,1241,1.0,0.97403,90.2101,0.932008,0.375754,4.835,0.486074,0.97403,0.375754,idt2a,0.97403,0.97403,0.0,1.0,0.0,0.0
