run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
13,1247,0.0,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.618692,0.756445,idt2b,0.756445,0.756445,0.0,0.0,0.5,0.5
13,1247,0.05,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.635028,0.74036,idt2b,0.74036,0.74036,0.0,0.05,0.475,0.475
13,1247,0.1,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.651363,0.724276,idt2b,0.724276,0.724276,0.0,0.1,0.45,0.45
13,1247,0.15,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.667699,0.708192,idt2b,0.708192,0.708192,0.0,0.15,0.425,0.425
13,1247,0.2,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.684035,0.692108,idt2b,0.692108,0.692108,0.0,0.2,0.4,0.4
13,1247,0.25,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.700371,0.676024,idt2a,0.700371,0.700371,0.0,0.25,0.375,0.375
13,1247,0.3,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.716707,0.659939,idt2a,0.716707,0.716707,0.0,0.3,0.35,0.35
13,1247,0.35,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.733042,0.643855,idt2a,0.733042,0.733042,0.0,0.35,0.325,0.325
13,1247,0.4,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.749378,0.627771,idt2a,0.749378,0.749378,0.0,0.4,0.3,0.3
13,1247,0.45,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.765714,0.611687,idt2a,0.765714,0.765714,0.0,0.45,0.275,0.275
13,1247,0.5,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.78205,0.595603,idt2a,0.78205,0.78205,0.0,0.5,0.25,0.25
13,1247,0.55,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.798386,0.579518,idt2a,0.798386,0.798386,0.0,0.55,0.225,0.225
13,1247,0.6,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.814721,0.563434,idt2a,0.814721,0.814721,0.0,0.6,0.2,0.2
13,1247,0.65,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.831057,0.54735,idt2a,0.831057,0.831057,0.0,0.65,0.175,0.175
13,1247,0.7,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.847393,0.531266,idt2a,0.847393,0.847393,0.0,0.7,0.15,0.15
13,1247,0.75,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.863729,0.515182,idt2a,0.863729,0.863729,0.0,0.75,0.125,0.125
13,1247,0.8,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.880065,0.499097,idt2a,0.880065,0.880065,0.0,0.8,0.1,0.1
13,1247,0.85,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.8964,0.483013,idt2a,0.8964,0.8964,0.0,0.85,0.075,0.075
13,1247,0.9,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.912736,0.466929,idt2a,0.912736,0.912736,0.0,0.9,0.05,0.05
13,1247,0.95,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.929072,0.450845,idt2a,0.929072,0.929072,0.0,0.95,0.025,0.025
13,1247,1.0,0.945408,73.3909,0.971292,0.43476,6.6736,0.579625,0.945408,0.43476,idt2a,0.945408,0.945408,0.0,1.0,0.0,0.0
