run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
36,1270,0.0,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.514102,0.722026,idt2b,0.722026,0.722026,0.0,0.0,0.5,0.5
36,1270,0.05,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.537759,0.713075,idt2b,0.713075,0.713075,0.0,0.05,0.475,0.475
36,1270,0.1,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.561417,0.704124,idt2b,0.704124,0.704124,0.0,0.1,0.45,0.45
36,1270,0.15,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.585074,0.695172,idt2b,0.695172,0.695172,0.0,0.15,0.425,0.425
36,1270,0.2,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.608732,0.686221,idt2b,0.686221,0.686221,0.0,0.2,0.4,0.4
36,1270,0.25,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.63239,0.67727,idt2b,0.67727,0.67727,0.0,0.25,0.375,0.375
36,1270,0.3,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.656047,0.668318,idt2b,0.668318,0.668318,0.0,0.3,0.35,0.35
36,1270,0.35,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.679705,0.659367,idt2a,0.679705,0.679705,0.0,0.35,0.325,0.325
36,1270,0.4,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.703362,0.650416,idt2a,0.703362,0.703362,0.0,0.4,0.3,0.3
36,1270,0.45,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.72702,0.641465,idt2a,0.72702,0.72702,0.0,0.45,0.275,0.275
36,1270,0.5,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.750677,0.632513,idt2a,0.750677,0.750677,0.0,0.5,0.25,0.25
36,1270,0.55,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.774335,0.623562,idt2a,0.774335,0.774335,0.0,0.55,0.225,0.225
36,1270,0.6,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.797992,0.614611,idt2a,0.797992,0.797992,0.0,0.6,0.2,0.2
36,1270,0.65,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.82165,0.605659,idt2a,0.82165,0.82165,0.0,0.65,0.175,0.175
36,1270,0.7,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.845307,0.596708,idt2a,0.845307,0.845307,0.0,0.7,0.15,0.15
36,1270,0.75,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.868965,0.587757,idt2a,0.868965,0.868965,0.0,0.75,0.125,0.125
36,1270,0.8,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.892622,0.578805,idt2a,0.892622,0.892622,0.0,0.8,0.1,0.1
36,1270,0.85,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.91628,0.569854,idt2a,0.91628,0.91628,0.0,0.85,0.075,0.075
36,1270,0.9,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.939938,0.560903,idt2a,0.939938,0.939938,0.0,0.9,0.05,0.05
36,1270,0.95,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.963595,0.551952,idt2a,0.963595,0.963595,0.0,0.95,0.025,0.025
36,1270,1.0,0.987253,94.1363,0.969567,0.543,3.6778,0.48083,0.987253,0.543,idt2a,0.987253,0.987253,0.0,1.0,0.0,0.0
