run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
23,1257,0.0,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.615574,0.779715,idt2b,0.779715,0.779715,0.0,0.0,0.5,0.5
23,1257,0.05,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.631387,0.763515,idt2b,0.763515,0.763515,0.0,0.05,0.475,0.475
23,1257,0.1,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.6472,0.747314,idt2b,0.747314,0.747314,0.0,0.1,0.45,0.45
23,1257,0.15,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.663014,0.731114,idt2b,0.731114,0.731114,0.0,0.15,0.425,0.425
23,1257,0.2,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.678827,0.714914,idt2b,0.714914,0.714914,0.0,0.2,0.4,0.4
23,1257,0.25,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.69464,0.698713,idt2b,0.698713,0.698713,0.0,0.25,0.375,0.375
23,1257,0.3,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.710454,0.682513,idt2a,0.710454,0.710454,0.0,0.3,0.35,0.35
23,1257,0.35,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.726267,0.666313,idt2a,0.726267,0.726267,0.0,0.35,0.325,0.325
23,1257,0.4,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.74208,0.650112,idt2a,0.74208,0.74208,0.0,0.4,0.3,0.3
23,1257,0.45,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.757894,0.633912,idt2a,0.757894,0.757894,0.0,0.45,0.275,0.275
23,1257,0.5,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.773707,0.617711,idt2a,0.773707,0.773707,0.0,0.5,0.25,0.25
23,1257,0.55,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.78952,0.601511,idt2a,0.78952,0.78952,0.0,0.55,0.225,0.225
23,1257,0.6,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.805333,0.585311,idt2a,0.805333,0.805333,0.0,0.6,0.2,0.2
23,1257,0.65,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.821147,0.56911,idt2a,0.821147,0.821147,0.0,0.65,0.175,0.175
23,1257,0.7,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.83696,0.55291,idt2a,0.83696,0.83696,0.0,0.7,0.15,0.15
23,1257,0.75,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.852773,0.53671,idt2a,0.852773,0.852773,0.0,0.75,0.125,0.125
23,1257,0.8,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.868587,0.520509,idt2a,0.868587,0.868587,0.0,0.8,0.1,0.1
23,1257,0.85,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.8844,0.504309,idt2a,0.8844,0.8844,0.0,0.85,0.075,0.075
23,1257,0.9,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.900213,0.488108,idt2a,0.900213,0.900213,0.0,0.9,0.05,0.05
23,1257,0.95,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.916027,0.471908,idt2a,0.916027,0.916027,0.0,0.95,0.025,0.025
23,1257,1.0,0.93184,71.788,0.949027,0.455708,6.5352,0.624782,0.93184,0.455708,idt2a,0.93184,0.93184,0.0,1.0,0.0,0.0
