run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
22,1256,0.0,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.626856,0.671934,idt2b,0.671934,0.671934,0.0,0.0,0.5,0.5
22,1256,0.05,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.642967,0.653891,idt2b,0.653891,0.653891,0.0,0.05,0.475,0.475
22,1256,0.1,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.659078,0.635847,idt2a,0.659078,0.659078,0.0,0.1,0.45,0.45
22,1256,0.15,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.675189,0.617804,idt2a,0.675189,0.675189,0.0,0.15,0.425,0.425
22,1256,0.2,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.691301,0.599761,idt2a,0.691301,0.691301,0.0,0.2,0.4,0.4
22,1256,0.25,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.707412,0.581718,idt2a,0.707412,0.707412,0.0,0.25,0.375,0.375
22,1256,0.3,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.723523,0.563675,idt2a,0.723523,0.723523,0.0,0.3,0.35,0.35
22,1256,0.35,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.739634,0.545632,idt2a,0.739634,0.739634,0.0,0.35,0.325,0.325
22,1256,0.4,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.755746,0.527589,idt2a,0.755746,0.755746,0.0,0.4,0.3,0.3
22,1256,0.45,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.771857,0.509546,idt2a,0.771857,0.771857,0.0,0.45,0.275,0.275
22,1256,0.5,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.787968,0.491502,idt2a,0.787968,0.787968,0.0,0.5,0.25,0.25
22,1256,0.55,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.804079,0.473459,idt2a,0.804079,0.804079,0.0,0.55,0.225,0.225
22,1256,0.6,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.82019,0.455416,idt2a,0.82019,0.82019,0.0,0.6,0.2,0.2
22,1256,0.65,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.836302,0.437373,idt2a,0.836302,0.836302,0.0,0.65,0.175,0.175
22,1256,0.7,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.852413,0.41933,idt2a,0.852413,0.852413,0.0,0.7,0.15,0.15
22,1256,0.75,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.868524,0.401287,idt2a,0.868524,0.868524,0.0,0.75,0.125,0.125
22,1256,0.8,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.884635,0.383244,idt2a,0.884635,0.884635,0.0,0.8,0.1,0.1
22,1256,0.85,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.900746,0.3652,idt2a,0.900746,0.900746,0.0,0.85,0.075,0.075
22,1256,0.9,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.916858,0.347157,idt2a,0.916858,0.916858,0.0,0.9,0.05,0.05
22,1256,0.95,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.932969,0.329114,idt2a,0.932969,0.932969,0.0,0.95,0.025,0.025
22,1256,1.0,0.94908,69.2782,0.946493,0.311071,4.9699,0.393566,0.94908,0.311071,idt2a,0.94908,0.94908,0.0,1.0,0.0,0.0
