run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
42,1276,0.0,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.626019,0.793811,idt2b,0.793811,0.793811,0.0,0.0,0.5,0.5
42,1276,0.05,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.641518,0.773046,idt2b,0.773046,0.773046,0.0,0.05,0.475,0.475
42,1276,0.1,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.657017,0.752281,idt2b,0.752281,0.752281,0.0,0.1,0.45,0.45
42,1276,0.15,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.672516,0.731516,idt2b,0.731516,0.731516,0.0,0.15,0.425,0.425
42,1276,0.2,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.688015,0.710751,idt2b,0.710751,0.710751,0.0,0.2,0.4,0.4
42,1276,0.25,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.703513,0.689986,idt2a,0.703513,0.703513,0.0,0.25,0.375,0.375
42,1276,0.3,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.719012,0.669221,idt2a,0.719012,0.719012,0.0,0.3,0.35,0.35
42,1276,0.35,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.734511,0.648456,idt2a,0.734511,0.734511,0.0,0.35,0.325,0.325
42,1276,0.4,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.75001,0.627691,idt2a,0.75001,0.75001,0.0,0.4,0.3,0.3
42,1276,0.45,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.765509,0.606926,idt2a,0.765509,0.765509,0.0,0.45,0.275,0.275
42,1276,0.5,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.781007,0.586161,idt2a,0.781007,0.781007,0.0,0.5,0.25,0.25
42,1276,0.55,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.796506,0.565396,idt2a,0.796506,0.796506,0.0,0.55,0.225,0.225
42,1276,0.6,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.812005,0.544631,idt2a,0.812005,0.812005,0.0,0.6,0.2,0.2
42,1276,0.65,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.827504,0.523866,idt2a,0.827504,0.827504,0.0,0.65,0.175,0.175
42,1276,0.7,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.843003,0.503101,idt2a,0.843003,0.843003,0.0,0.7,0.15,0.15
42,1276,0.75,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.858501,0.482336,idt2a,0.858501,0.858501,0.0,0.75,0.125,0.125
42,1276,0.8,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.874,0.461571,idt2a,0.874,0.874,0.0,0.8,0.1,0.1
42,1276,0.85,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.889499,0.440806,idt2a,0.889499,0.889499,0.0,0.85,0.075,0.075
42,1276,0.9,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.904998,0.420041,idt2a,0.904998,0.904998,0.0,0.9,0.05,0.05
42,1276,0.95,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.920497,0.399276,idt2a,0.920497,0.920497,0.0,0.95,0.025,0.025
42,1276,1.0,0.935995,70.3073,0.955112,0.378511,3.2121,0.619743,0.935995,0.378511,idt2a,0.935995,0.935995,0.0,1.0,0.0,0.0
