run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
46,1280,0.0,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.536325,0.784786,idt2b,0.784786,0.784786,0.0,0.0,0.5,0.5
46,1280,0.05,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.558872,0.768374,idt2b,0.768374,0.768374,0.0,0.05,0.475,0.475
46,1280,0.1,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.581419,0.751962,idt2b,0.751962,0.751962,0.0,0.1,0.45,0.45
46,1280,0.15,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.603966,0.73555,idt2b,0.73555,0.73555,0.0,0.15,0.425,0.425
46,1280,0.2,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.626512,0.719138,idt2b,0.719138,0.719138,0.0,0.2,0.4,0.4
46,1280,0.25,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.649059,0.702726,idt2b,0.702726,0.702726,0.0,0.25,0.375,0.375
46,1280,0.3,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.671606,0.686314,idt2b,0.686314,0.686314,0.0,0.3,0.35,0.35
46,1280,0.35,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.694153,0.669902,idt2a,0.694153,0.694153,0.0,0.35,0.325,0.325
46,1280,0.4,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.716699,0.65349,idt2a,0.716699,0.716699,0.0,0.4,0.3,0.3
46,1280,0.45,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.739246,0.637077,idt2a,0.739246,0.739246,0.0,0.45,0.275,0.275
46,1280,0.5,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.761793,0.620665,idt2a,0.761793,0.761793,0.0,0.5,0.25,0.25
46,1280,0.55,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.78434,0.604253,idt2a,0.78434,0.78434,0.0,0.55,0.225,0.225
46,1280,0.6,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.806887,0.587841,idt2a,0.806887,0.806887,0.0,0.6,0.2,0.2
46,1280,0.65,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.829433,0.571429,idt2a,0.829433,0.829433,0.0,0.65,0.175,0.175
46,1280,0.7,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.85198,0.555017,idt2a,0.85198,0.85198,0.0,0.7,0.15,0.15
46,1280,0.75,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.874527,0.538605,idt2a,0.874527,0.874527,0.0,0.75,0.125,0.125
46,1280,0.8,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.897074,0.522193,idt2a,0.897074,0.897074,0.0,0.8,0.1,0.1
46,1280,0.85,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.91962,0.505781,idt2a,0.91962,0.91962,0.0,0.85,0.075,0.075
46,1280,0.9,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.942167,0.489369,idt2a,0.942167,0.942167,0.0,0.9,0.05,0.05
46,1280,0.95,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.964714,0.472957,idt2a,0.964714,0.964714,0.0,0.95,0.025,0.025
46,1280,1.0,0.987261,90.8172,0.980823,0.456544,3.2477,0.60205,0.987261,0.456544,idt2a,0.987261,0.987261,0.0,1.0,0.0,0.0
