run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
31,1265,0.0,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.582867,0.723798,idt2b,0.723798,0.723798,0.0,0.0,0.5,0.5
31,1265,0.05,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.601631,0.711962,idt2b,0.711962,0.711962,0.0,0.05,0.475,0.475
31,1265,0.1,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.620396,0.700126,idt2b,0.700126,0.700126,0.0,0.1,0.45,0.45
31,1265,0.15,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.63916,0.68829,idt2b,0.68829,0.68829,0.0,0.15,0.425,0.425
31,1265,0.2,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.657925,0.676455,idt2b,0.676455,0.676455,0.0,0.2,0.4,0.4
31,1265,0.25,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.67669,0.664619,idt2a,0.67669,0.67669,0.0,0.25,0.375,0.375
31,1265,0.3,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.695454,0.652783,idt2a,0.695454,0.695454,0.0,0.3,0.35,0.35
31,1265,0.35,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.714219,0.640947,idt2a,0.714219,0.714219,0.0,0.35,0.325,0.325
31,1265,0.4,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.732983,0.629112,idt2a,0.732983,0.732983,0.0,0.4,0.3,0.3
31,1265,0.45,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.751748,0.617276,idt2a,0.751748,0.751748,0.0,0.45,0.275,0.275
31,1265,0.5,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.770512,0.60544,idt2a,0.770512,0.770512,0.0,0.5,0.25,0.25
31,1265,0.55,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.789277,0.593604,idt2a,0.789277,0.789277,0.0,0.55,0.225,0.225
31,1265,0.6,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.808041,0.581768,idt2a,0.808041,0.808041,0.0,0.6,0.2,0.2
31,1265,0.65,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.826806,0.569933,idt2a,0.826806,0.826806,0.0,0.65,0.175,0.175
31,1265,0.7,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.84557,0.558097,idt2a,0.84557,0.84557,0.0,0.7,0.15,0.15
31,1265,0.75,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.864335,0.546261,idt2a,0.864335,0.864335,0.0,0.75,0.125,0.125
31,1265,0.8,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.883099,0.534425,idt2a,0.883099,0.883099,0.0,0.8,0.1,0.1
31,1265,0.85,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.901864,0.52259,idt2a,0.901864,0.901864,0.0,0.85,0.075,0.075
31,1265,0.9,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.920628,0.510754,idt2a,0.920628,0.920628,0.0,0.9,0.05,0.05
31,1265,0.95,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.939393,0.498918,idt2a,0.939393,0.939393,0.0,0.95,0.025,0.025
31,1265,1.0,0.958158,79.1706,0.95744,0.487082,5.2928,0.500524,0.958158,0.487082,idt2a,0.958158,0.958158,0.0,1.0,0.0,0.0
