run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
35,1269,0.0,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.4882,0.719342,idt2b,0.719342,0.719342,0.0,0.0,0.5,0.5
35,1269,0.05,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.511488,0.702004,idt2b,0.702004,0.702004,0.0,0.05,0.475,0.475
35,1269,0.1,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.534776,0.684667,idt2b,0.684667,0.684667,0.0,0.1,0.45,0.45
35,1269,0.15,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.558064,0.667329,idt2b,0.667329,0.667329,0.0,0.15,0.425,0.425
35,1269,0.2,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.581352,0.649992,idt2b,0.649992,0.649992,0.0,0.2,0.4,0.4
35,1269,0.25,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.60464,0.632654,idt2b,0.632654,0.632654,0.0,0.25,0.375,0.375
35,1269,0.3,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.627928,0.615317,idt2a,0.627928,0.627928,0.0,0.3,0.35,0.35
35,1269,0.35,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.651216,0.597979,idt2a,0.651216,0.651216,0.0,0.35,0.325,0.325
35,1269,0.4,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.674504,0.580642,idt2a,0.674504,0.674504,0.0,0.4,0.3,0.3
35,1269,0.45,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.697792,0.563304,idt2a,0.697792,0.697792,0.0,0.45,0.275,0.275
35,1269,0.5,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.72108,0.545967,idt2a,0.72108,0.72108,0.0,0.5,0.25,0.25
35,1269,0.55,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.744368,0.528629,idt2a,0.744368,0.744368,0.0,0.55,0.225,0.225
35,1269,0.6,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.767655,0.511292,idt2a,0.767655,0.767655,0.0,0.6,0.2,0.2
35,1269,0.65,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.790943,0.493954,idt2a,0.790943,0.790943,0.0,0.65,0.175,0.175
35,1269,0.7,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.814231,0.476617,idt2a,0.814231,0.814231,0.0,0.7,0.15,0.15
35,1269,0.75,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.837519,0.459279,idt2a,0.837519,0.837519,0.0,0.75,0.125,0.125
35,1269,0.8,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.860807,0.441942,idt2a,0.860807,0.860807,0.0,0.8,0.1,0.1
35,1269,0.85,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.884095,0.424604,idt2a,0.884095,0.884095,0.0,0.85,0.075,0.075
35,1269,0.9,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.907383,0.407267,idt2a,0.907383,0.907383,0.0,0.9,0.05,0.05
35,1269,0.95,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.930671,0.389929,idt2a,0.930671,0.930671,0.0,0.95,0.025,0.025
35,1269,1.0,0.953959,96.9014,0.945414,0.372592,3.0728,0.469411,0.953959,0.372592,idt2a,0.953959,0.953959,0.0,1.0,0.0,0.0
