run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
12,1246,0.0,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.566718,0.704722,idt2b,0.704722,0.704722,0.0,0.0,0.5,0.5
12,1246,0.05,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.586747,0.684903,idt2b,0.684903,0.684903,0.0,0.05,0.475,0.475
12,1246,0.1,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.606777,0.665084,idt2b,0.665084,0.665084,0.0,0.1,0.45,0.45
12,1246,0.15,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.626806,0.645265,idt2b,0.645265,0.645265,0.0,0.15,0.425,0.425
12,1246,0.2,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.646836,0.625445,idt2a,0.646836,0.646836,0.0,0.2,0.4,0.4
12,1246,0.25,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.666866,0.605626,idt2a,0.666866,0.666866,0.0,0.25,0.375,0.375
12,1246,0.3,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.686895,0.585807,idt2a,0.686895,0.686895,0.0,0.3,0.35,0.35
12,1246,0.35,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.706925,0.565988,idt2a,0.706925,0.706925,0.0,0.35,0.325,0.325
12,1246,0.4,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.726954,0.546169,idt2a,0.726954,0.726954,0.0,0.4,0.3,0.3
12,1246,0.45,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.746984,0.52635,idt2a,0.746984,0.746984,0.0,0.45,0.275,0.275
12,1246,0.5,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.767013,0.506531,idt2a,0.767013,0.767013,0.0,0.5,0.25,0.25
12,1246,0.55,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.787043,0.486712,idt2a,0.787043,0.787043,0.0,0.55,0.225,0.225
12,1246,0.6,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.807072,0.466893,idt2a,0.807072,0.807072,0.0,0.6,0.2,0.2
12,1246,0.65,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.827102,0.447073,idt2a,0.827102,0.827102,0.0,0.65,0.175,0.175
12,1246,0.7,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.847131,0.427254,idt2a,0.847131,0.847131,0.0,0.7,0.15,0.15
12,1246,0.75,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.867161,0.407435,idt2a,0.867161,0.867161,0.0,0.75,0.125,0.125
12,1246,0.8,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.88719,0.387616,idt2a,0.88719,0.88719,0.0,0.8,0.1,0.1
12,1246,0.85,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.90722,0.367797,idt2a,0.90722,0.90722,0.0,0.85,0.075,0.075
12,1246,0.9,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.927249,0.347978,idt2a,0.927249,0.927249,0.0,0.9,0.05,0.05
12,1246,0.95,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.947279,0.328159,idt2a,0.947279,0.947279,0.0,0.95,0.025,0.025
12,1246,1.0,0.967308,84.4896,0.978332,0.30834,4.3437,0.452881,0.967308,0.30834,idt2a,0.967308,0.967308,0.0,1.0,0.0,0.0
