run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
8,1242,0.0,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.606948,0.791078,idt2b,0.791078,0.791078,0.0,0.0,0.5,0.5
8,1242,0.05,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.623717,0.776774,idt2b,0.776774,0.776774,0.0,0.05,0.475,0.475
8,1242,0.1,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.640485,0.762471,idt2b,0.762471,0.762471,0.0,0.1,0.45,0.45
8,1242,0.15,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.657254,0.748167,idt2b,0.748167,0.748167,0.0,0.15,0.425,0.425
8,1242,0.2,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.674022,0.733863,idt2b,0.733863,0.733863,0.0,0.2,0.4,0.4
8,1242,0.25,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.690791,0.71956,idt2b,0.71956,0.71956,0.0,0.25,0.375,0.375
8,1242,0.3,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.707559,0.705256,idt2a,0.707559,0.707559,0.0,0.3,0.35,0.35
8,1242,0.35,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.724328,0.690952,idt2a,0.724328,0.724328,0.0,0.35,0.325,0.325
8,1242,0.4,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.741097,0.676648,idt2a,0.741097,0.741097,0.0,0.4,0.3,0.3
8,1242,0.45,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.757865,0.662345,idt2a,0.757865,0.757865,0.0,0.45,0.275,0.275
8,1242,0.5,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.774634,0.648041,idt2a,0.774634,0.774634,0.0,0.5,0.25,0.25
8,1242,0.55,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.791402,0.633737,idt2a,0.791402,0.791402,0.0,0.55,0.225,0.225
8,1242,0.6,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.808171,0.619434,idt2a,0.808171,0.808171,0.0,0.6,0.2,0.2
8,1242,0.65,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.82494,0.60513,idt2a,0.82494,0.82494,0.0,0.65,0.175,0.175
8,1242,0.7,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.841708,0.590826,idt2a,0.841708,0.841708,0.0,0.7,0.15,0.15
8,1242,0.75,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.858477,0.576523,idt2a,0.858477,0.858477,0.0,0.75,0.125,0.125
8,1242,0.8,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.875245,0.562219,idt2a,0.875245,0.875245,0.0,0.8,0.1,0.1
8,1242,0.85,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.892014,0.547915,idt2a,0.892014,0.892014,0.0,0.85,0.075,0.075
8,1242,0.9,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.908783,0.533611,idt2a,0.908783,0.908783,0.0,0.9,0.05,0.05
8,1242,0.95,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.925551,0.519308,idt2a,0.925551,0.925551,0.0,0.95,0.025,0.025
8,1242,1.0,0.94232,72.292,0.936816,0.505004,2.3708,0.605864,0.94232,0.505004,idt2a,0.94232,0.94232,0.0,1.0,0.0,0.0
