run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
37,1271,0.0,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.549929,0.685447,idt2b,0.685447,0.685447,0.0,0.0,0.5,0.5
37,1271,0.05,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.571653,0.666319,idt2b,0.666319,0.666319,0.0,0.05,0.475,0.475
37,1271,0.1,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.593378,0.647191,idt2b,0.647191,0.647191,0.0,0.1,0.45,0.45
37,1271,0.15,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.615103,0.628063,idt2b,0.628063,0.628063,0.0,0.15,0.425,0.425
37,1271,0.2,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.636827,0.608935,idt2a,0.636827,0.636827,0.0,0.2,0.4,0.4
37,1271,0.25,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.658552,0.589807,idt2a,0.658552,0.658552,0.0,0.25,0.375,0.375
37,1271,0.3,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.680276,0.570679,idt2a,0.680276,0.680276,0.0,0.3,0.35,0.35
37,1271,0.35,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.702001,0.551551,idt2a,0.702001,0.702001,0.0,0.35,0.325,0.325
37,1271,0.4,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.723725,0.532423,idt2a,0.723725,0.723725,0.0,0.4,0.3,0.3
37,1271,0.45,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.74545,0.513295,idt2a,0.74545,0.74545,0.0,0.45,0.275,0.275
37,1271,0.5,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.767174,0.494167,idt2a,0.767174,0.767174,0.0,0.5,0.25,0.25
37,1271,0.55,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.788899,0.475039,idt2a,0.788899,0.788899,0.0,0.55,0.225,0.225
37,1271,0.6,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.810624,0.455911,idt2a,0.810624,0.810624,0.0,0.6,0.2,0.2
37,1271,0.65,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.832348,0.436783,idt2a,0.832348,0.832348,0.0,0.65,0.175,0.175
37,1271,0.7,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.854073,0.417655,idt2a,0.854073,0.854073,0.0,0.7,0.15,0.15
37,1271,0.75,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.875797,0.398527,idt2a,0.875797,0.875797,0.0,0.75,0.125,0.125
37,1271,0.8,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.897522,0.379399,idt2a,0.897522,0.897522,0.0,0.8,0.1,0.1
37,1271,0.85,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.919246,0.360271,idt2a,0.919246,0.919246,0.0,0.85,0.075,0.075
37,1271,0.9,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.940971,0.341143,idt2a,0.940971,0.940971,0.0,0.9,0.05,0.05
37,1271,0.95,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.962696,0.322015,idt2a,0.962696,0.962696,0.0,0.95,0.025,0.025
37,1271,1.0,0.98442,84.5849,0.945707,0.302887,4.4943,0.415836,0.98442,0.302887,idt2a,0.98442,0.98442,0.0,1.0,0.0,0.0
