run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
27,1261,0.0,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.609896,0.716498,idt2b,0.716498,0.716498,0.0,0.0,0.5,0.5
27,1261,0.05,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.626821,0.698234,idt2b,0.698234,0.698234,0.0,0.05,0.475,0.475
27,1261,0.1,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.643747,0.679971,idt2b,0.679971,0.679971,0.0,0.1,0.45,0.45
27,1261,0.15,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.660672,0.661707,idt2b,0.661707,0.661707,0.0,0.15,0.425,0.425
27,1261,0.2,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.677597,0.643444,idt2a,0.677597,0.677597,0.0,0.2,0.4,0.4
27,1261,0.25,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.694522,0.62518,idt2a,0.694522,0.694522,0.0,0.25,0.375,0.375
27,1261,0.3,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.711448,0.606917,idt2a,0.711448,0.711448,0.0,0.3,0.35,0.35
27,1261,0.35,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.728373,0.588653,idt2a,0.728373,0.728373,0.0,0.35,0.325,0.325
27,1261,0.4,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.745298,0.57039,idt2a,0.745298,0.745298,0.0,0.4,0.3,0.3
27,1261,0.45,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.762223,0.552126,idt2a,0.762223,0.762223,0.0,0.45,0.275,0.275
27,1261,0.5,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.779149,0.533863,idt2a,0.779149,0.779149,0.0,0.5,0.25,0.25
27,1261,0.55,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.796074,0.515599,idt2a,0.796074,0.796074,0.0,0.55,0.225,0.225
27,1261,0.6,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.812999,0.497336,idt2a,0.812999,0.812999,0.0,0.6,0.2,0.2
27,1261,0.65,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.829925,0.479073,idt2a,0.829925,0.829925,0.0,0.65,0.175,0.175
27,1261,0.7,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.84685,0.460809,idt2a,0.84685,0.84685,0.0,0.7,0.15,0.15
27,1261,0.75,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.863775,0.442546,idt2a,0.863775,0.863775,0.0,0.75,0.125,0.125
27,1261,0.8,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.8807,0.424282,idt2a,0.8807,0.8807,0.0,0.8,0.1,0.1
27,1261,0.85,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.897626,0.406019,idt2a,0.897626,0.897626,0.0,0.85,0.075,0.075
27,1261,0.9,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.914551,0.387755,idt2a,0.914551,0.914551,0.0,0.9,0.05,0.05
27,1261,0.95,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.931476,0.369492,idt2a,0.931476,0.931476,0.0,0.95,0.025,0.025
27,1261,1.0,0.948402,76.3254,0.983046,0.351228,1.703,0.450026,0.948402,0.351228,idt2a,0.948402,0.948402,0.0,1.0,0.0,0.0
