run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
20,1254,0.0,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.592167,0.788002,idt2b,0.788002,0.788002,0.0,0.0,0.5,0.5
20,1254,0.05,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.609886,0.767197,idt2b,0.767197,0.767197,0.0,0.05,0.475,0.475
20,1254,0.1,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.627604,0.746392,idt2b,0.746392,0.746392,0.0,0.1,0.45,0.45
20,1254,0.15,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.645322,0.725587,idt2b,0.725587,0.725587,0.0,0.15,0.425,0.425
20,1254,0.2,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.66304,0.704782,idt2b,0.704782,0.704782,0.0,0.2,0.4,0.4
20,1254,0.25,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.680759,0.683977,idt2b,0.683977,0.683977,0.0,0.25,0.375,0.375
20,1254,0.3,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.698477,0.663172,idt2a,0.698477,0.698477,0.0,0.3,0.35,0.35
20,1254,0.35,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.716195,0.642366,idt2a,0.716195,0.716195,0.0,0.35,0.325,0.325
20,1254,0.4,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.733914,0.621561,idt2a,0.733914,0.733914,0.0,0.4,0.3,0.3
20,1254,0.45,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.751632,0.600756,idt2a,0.751632,0.751632,0.0,0.45,0.275,0.275
20,1254,0.5,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.76935,0.579951,idt2a,0.76935,0.76935,0.0,0.5,0.25,0.25
20,1254,0.55,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.787068,0.559146,idt2a,0.787068,0.787068,0.0,0.55,0.225,0.225
20,1254,0.6,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.804787,0.538341,idt2a,0.804787,0.804787,0.0,0.6,0.2,0.2
20,1254,0.65,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.822505,0.517535,idt2a,0.822505,0.822505,0.0,0.65,0.175,0.175
20,1254,0.7,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.840223,0.49673,idt2a,0.840223,0.840223,0.0,0.7,0.15,0.15
20,1254,0.75,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.857941,0.475925,idt2a,0.857941,0.857941,0.0,0.75,0.125,0.125
20,1254,0.8,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.87566,0.45512,idt2a,0.87566,0.87566,0.0,0.8,0.1,0.1
20,1254,0.85,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.893378,0.434315,idt2a,0.893378,0.893378,0.0,0.85,0.075,0.075
20,1254,0.9,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.911096,0.41351,idt2a,0.911096,0.911096,0.0,0.9,0.05,0.05
20,1254,0.95,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.928815,0.392704,idt2a,0.928815,0.928815,0.0,0.95,0.025,0.025
20,1254,1.0,0.946533,80.5369,0.989704,0.371899,3.0593,0.606598,0.946533,0.371899,idt2a,0.946533,0.946533,0.0,1.0,0.0,0.0
