run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
18,1252,0.0,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.587116,0.73977,idt2b,0.73977,0.73977,0.0,0.0,0.5,0.5
18,1252,0.05,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.60438,0.71974,idt2b,0.71974,0.71974,0.0,0.05,0.475,0.475
18,1252,0.1,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.621644,0.69971,idt2b,0.69971,0.69971,0.0,0.1,0.45,0.45
18,1252,0.15,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.638908,0.679679,idt2b,0.679679,0.679679,0.0,0.15,0.425,0.425
18,1252,0.2,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.656173,0.659649,idt2b,0.659649,0.659649,0.0,0.2,0.4,0.4
18,1252,0.25,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.673437,0.639619,idt2a,0.673437,0.673437,0.0,0.25,0.375,0.375
18,1252,0.3,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.690701,0.619589,idt2a,0.690701,0.690701,0.0,0.3,0.35,0.35
18,1252,0.35,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.707965,0.599559,idt2a,0.707965,0.707965,0.0,0.35,0.325,0.325
18,1252,0.4,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.725229,0.579529,idt2a,0.725229,0.725229,0.0,0.4,0.3,0.3
18,1252,0.45,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.742493,0.559499,idt2a,0.742493,0.742493,0.0,0.45,0.275,0.275
18,1252,0.5,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.759758,0.539469,idt2a,0.759758,0.759758,0.0,0.5,0.25,0.25
18,1252,0.55,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.777022,0.519439,idt2a,0.777022,0.777022,0.0,0.55,0.225,0.225
18,1252,0.6,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.794286,0.499409,idt2a,0.794286,0.794286,0.0,0.6,0.2,0.2
18,1252,0.65,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.81155,0.479379,idt2a,0.81155,0.81155,0.0,0.65,0.175,0.175
18,1252,0.7,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.828814,0.459348,idt2a,0.828814,0.828814,0.0,0.7,0.15,0.15
18,1252,0.75,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.846079,0.439318,idt2a,0.846079,0.846079,0.0,0.75,0.125,0.125
18,1252,0.8,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.863343,0.419288,idt2a,0.863343,0.863343,0.0,0.8,0.1,0.1
18,1252,0.85,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.880607,0.399258,idt2a,0.880607,0.880607,0.0,0.85,0.075,0.075
18,1252,0.9,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.897871,0.379228,idt2a,0.897871,0.897871,0.0,0.9,0.05,0.05
18,1252,0.95,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.915135,0.359198,idt2a,0.915135,0.915135,0.0,0.95,0.025,0.025
18,1252,1.0,0.932399,77.2342,0.946574,0.339168,5.3493,0.533032,0.932399,0.339168,idt2a,0.932399,0.932399,0.0,1.0,0.0,0.0
