run,seed,alpha,prov_a_accuracy,prov_a_latency_ms,prov_a_reliability,prov_b_accuracy,prov_b_latency_ms,prov_b_reliability,utility_a,utility_b,selected,selected_utility,best_utility,regret,w_accuracy,w_latency,w_reliability
6,1240,0.0,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.490741,0.745963,idt2b,0.745963,0.745963,0.0,0.0,0.5,0.5
6,1240,0.05,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.512877,0.725411,idt2b,0.725411,0.725411,0.0,0.05,0.475,0.475
6,1240,0.1,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.535013,0.704859,idt2b,0.704859,0.704859,0.0,0.1,0.45,0.45
6,1240,0.15,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.557149,0.684308,idt2b,0.684308,0.684308,0.0,0.15,0.425,0.425
6,1240,0.2,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.579284,0.663756,idt2b,0.663756,0.663756,0.0,0.2,0.4,0.4
6,1240,0.25,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.60142,0.643204,idt2b,0.643204,0.643204,0.0,0.25,0.375,0.375
6,1240,0.3,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.623556,0.622652,idt2a,0.623556,0.623556,0.0,0.3,0.35,0.35
6,1240,0.35,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.645691,0.6021,idt2a,0.645691,0.645691,0.0,0.35,0.325,0.325
6,1240,0.4,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.667827,0.581548,idt2a,0.667827,0.667827,0.0,0.4,0.3,0.3
6,1240,0.45,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.689963,0.560996,idt2a,0.689963,0.689963,0.0,0.45,0.275,0.275
6,1240,0.5,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.712099,0.540444,idt2a,0.712099,0.712099,0.0,0.5,0.25,0.25
6,1240,0.55,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.734234,0.519892,idt2a,0.734234,0.734234,0.0,0.55,0.225,0.225
6,1240,0.6,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.75637,0.49934,idt2a,0.75637,0.75637,0.0,0.6,0.2,0.2
6,1240,0.65,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.778506,0.478788,idt2a,0.778506,0.778506,0.0,0.65,0.175,0.175
6,1240,0.7,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.800641,0.458236,idt2a,0.800641,0.800641,0.0,0.7,0.15,0.15
6,1240,0.75,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.822777,0.437684,idt2a,0.822777,0.822777,0.0,0.75,0.125,0.125
6,1240,0.8,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.844913,0.417132,idt2a,0.844913,0.844913,0.0,0.8,0.1,0.1
6,1240,0.85,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.867049,0.39658,idt2a,0.867049,0.867049,0.0,0.85,0.075,0.075
6,1240,0.9,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.889184,0.376028,idt2a,0.889184,0.889184,0.0,0.9,0.05,0.05
6,1240,0.95,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.91132,0.355476,idt2a,0.91132,0.91132,0.0,0.95,0.025,0.025
6,1240,1.0,0.933456,98.5264,0.966747,0.334924,4.0249,0.532176,0.933456,0.334924,idt2a,0.933456,0.933456,0.0,1.0,0.0,0.0
