timestamp_ms,timestamp_iso,active_provider,on_fallback,coverage_pct,area_sqm,active_robots,accuracy,latency_ms,reliability,freshness_ms,degraded
1775418454930,2026-04-05T21:47:34+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418457954,2026-04-05T21:47:37+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418460913,2026-04-05T21:47:40+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418463918,2026-04-05T21:47:43+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418466937,2026-04-05T21:47:46+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418469915,2026-04-05T21:47:49+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418472913,2026-04-05T21:47:52+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418474963,2026-04-05T21:47:54+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418477968,2026-04-05T21:47:57+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418480979,2026-04-05T21:48:00+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418483965,2026-04-05T21:48:03+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418486972,2026-04-05T21:48:06+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418489970,2026-04-05T21:48:09+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418492975,2026-04-05T21:48:12+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418495974,2026-04-05T21:48:15+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418498967,2026-04-05T21:48:18+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418501969,2026-04-05T21:48:21+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418504968,2026-04-05T21:48:24+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418507332,2026-04-05T21:48:27+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418510334,2026-04-05T21:48:30+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418513337,2026-04-05T21:48:33+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418516343,2026-04-05T21:48:36+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418519327,2026-04-05T21:48:39+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418522337,2026-04-05T21:48:42+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418525335,2026-04-05T21:48:45+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418528340,2026-04-05T21:48:48+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418531339,2026-04-05T21:48:51+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418534327,2026-04-05T21:48:54+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418536584,2026-04-05T21:48:56+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418539576,2026-04-05T21:48:59+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418542579,2026-04-05T21:49:02+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418545579,2026-04-05T21:49:05+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418548576,2026-04-05T21:49:08+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418551597,2026-04-05T21:49:11+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418554573,2026-04-05T21:49:14+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418557578,2026-04-05T21:49:17+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418560576,2026-04-05T21:49:20+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418563579,2026-04-05T21:49:23+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418566578,2026-04-05T21:49:26+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418568986,2026-04-05T21:49:28+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418571991,2026-04-05T21:49:31+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418574992,2026-04-05T21:49:34+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418577991,2026-04-05T21:49:37+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418580991,2026-04-05T21:49:40+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418584002,2026-04-05T21:49:44+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418587005,2026-04-05T21:49:47+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418590002,2026-04-05T21:49:50+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418592993,2026-04-05T21:49:52+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418595992,2026-04-05T21:49:55+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418598995,2026-04-05T21:49:58+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418601229,2026-04-05T21:50:01+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418604226,2026-04-05T21:50:04+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418607223,2026-04-05T21:50:07+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418610236,2026-04-05T21:50:10+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418613223,2026-04-05T21:50:13+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418616230,2026-04-05T21:50:16+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418619247,2026-04-05T21:50:19+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418622246,2026-04-05T21:50:22+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418625223,2026-04-05T21:50:25+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418628230,2026-04-05T21:50:28+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418631241,2026-04-05T21:50:31+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418633478,2026-04-05T21:50:33+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418636479,2026-04-05T21:50:36+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418639469,2026-04-05T21:50:39+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418642544,2026-04-05T21:50:42+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418645470,2026-04-05T21:50:45+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418648478,2026-04-05T21:50:48+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418651475,2026-04-05T21:50:51+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418654471,2026-04-05T21:50:54+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418657485,2026-04-05T21:50:57+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418660471,2026-04-05T21:51:00+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418662759,2026-04-05T21:51:02+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418665776,2026-04-05T21:51:05+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418668773,2026-04-05T21:51:08+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418671760,2026-04-05T21:51:11+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418674765,2026-04-05T21:51:14+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418677762,2026-04-05T21:51:17+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418680760,2026-04-05T21:51:20+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418683794,2026-04-05T21:51:23+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418686759,2026-04-05T21:51:26+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418689790,2026-04-05T21:51:29+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418692768,2026-04-05T21:51:32+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418695053,2026-04-05T21:51:35+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418698058,2026-04-05T21:51:38+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418701089,2026-04-05T21:51:41+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418704053,2026-04-05T21:51:44+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418707057,2026-04-05T21:51:47+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418710071,2026-04-05T21:51:50+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418713053,2026-04-05T21:51:53+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418716058,2026-04-05T21:51:56+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418719063,2026-04-05T21:51:59+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418722065,2026-04-05T21:52:02+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418725078,2026-04-05T21:52:05+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418727362,2026-04-05T21:52:07+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418730388,2026-04-05T21:52:10+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418733364,2026-04-05T21:52:13+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1775418736362,2026-04-05T21:52:16+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1775418739365,2026-04-05T21:52:19+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
