run,seed,t,policy,selected,true_acc,true_lat_ms,true_rel,true_utility,sigma_q_selected,sigma_a_selected,sigma_q_A,sigma_q_B,sigma_a_A,sigma_a_B,failover_event
19,1253,0,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,0,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,0,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,1,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,1,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,1,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,2,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,2,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,2,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,3,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,3,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,3,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,4,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,4,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,4,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,5,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,5,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,5,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,6,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,6,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,6,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,7,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,7,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,7,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,8,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,8,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,8,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,9,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,9,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,9,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,1
19,1253,10,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,10,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,10,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
19,1253,11,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,11,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,11,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
19,1253,12,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,12,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,12,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
19,1253,13,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,13,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,13,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
19,1253,14,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,14,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,14,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,1
19,1253,15,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,15,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,15,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,16,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,16,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,16,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,17,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,17,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,17,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,18,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,18,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,18,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,19,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,19,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,19,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,20,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,20,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,20,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,21,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,21,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,21,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,22,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,22,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,22,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,1
19,1253,23,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,23,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
19,1253,23,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
19,1253,24,baseline,prov_a,0.886684,37.3321,0.923347,0.847515,0.089161,0.064581,0.089161,0.02,0.064581,0.02,0
19,1253,24,qos_aware,prov_a,0.886684,37.3321,0.923347,0.847515,0.089161,0.064581,0.089161,0.02,0.064581,0.02,0
19,1253,24,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.089161,0.02,0.064581,0.02,0
19,1253,25,baseline,prov_a,0.796424,43.6503,0.851139,0.768989,0.11398,0.07699,0.11398,0.02,0.07699,0.02,0
19,1253,25,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.11398,0.02,0.07699,0.02,1
19,1253,25,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.11398,0.02,0.07699,0.02,0
19,1253,26,baseline,prov_a,0.706165,49.9685,0.778932,0.690464,0.138799,0.089399,0.138799,0.02,0.089399,0.02,0
19,1253,26,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.138799,0.02,0.089399,0.02,0
19,1253,26,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.138799,0.02,0.089399,0.02,0
19,1253,27,baseline,prov_a,0.615906,56.2866,0.706725,0.611938,0.163618,0.101809,0.163618,0.02,0.101809,0.02,0
19,1253,27,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.163618,0.02,0.101809,0.02,0
19,1253,27,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.163618,0.02,0.101809,0.02,0
19,1253,28,baseline,prov_a,0.525646,62.6048,0.634517,0.533412,0.188436,0.114218,0.188436,0.02,0.114218,0.02,0
19,1253,28,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.188436,0.02,0.114218,0.02,0
19,1253,28,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.188436,0.02,0.114218,0.02,0
19,1253,29,baseline,prov_a,0.435387,68.9229,0.56231,0.454887,0.213255,0.126628,0.213255,0.02,0.126628,0.02,0
19,1253,29,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.213255,0.02,0.126628,0.02,0
19,1253,29,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.213255,0.02,0.126628,0.02,0
19,1253,30,baseline,prov_a,0.345128,75.2411,0.490102,0.376361,0.238074,0.139037,0.238074,0.02,0.139037,0.02,0
19,1253,30,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.238074,0.02,0.139037,0.02,0
19,1253,30,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.238074,0.02,0.139037,0.02,0
19,1253,31,baseline,prov_a,0.254868,81.5592,0.417895,0.297836,0.262893,0.151446,0.262893,0.02,0.151446,0.02,0
19,1253,31,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.262893,0.02,0.151446,0.02,0
19,1253,31,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.262893,0.02,0.151446,0.02,0
19,1253,32,baseline,prov_a,0.164609,87.8774,0.345687,0.21931,0.287712,0.163856,0.287712,0.02,0.163856,0.02,0
19,1253,32,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.287712,0.02,0.163856,0.02,0
19,1253,32,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.287712,0.02,0.163856,0.02,0
19,1253,33,baseline,prov_a,0.07435,94.1955,0.27348,0.140784,0.312531,0.176265,0.312531,0.02,0.176265,0.02,0
