run,seed,degraded1,onset1_s,rate1,fail1_s,recover1_s,degraded2,onset2_s,rate2,fail2_s,recover2_s,degraded3,onset3_s,rate3,fail3_s,recover3_s,degraded4,onset4_s,rate4,fail4_s,recover4_s,t,method,active_provider,accuracy,latency_ms,reliability,utility,failover_event
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,0,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,1,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,2,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,3,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,4,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,5,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,6,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,7,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,8,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,9,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,10,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,11,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,12,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,13,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
26,1260,idt2b,17.72,0.15883,27.162,43.324,idt2a,62.029,0.24075,72.297,83.798,idt2b,100.266,0.16441,111.887,122.822,idt2a,137.347,0.21038,143.827,156.392,14,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
