run,seed,degraded1,onset1_s,rate1,fail1_s,recover1_s,degraded2,onset2_s,rate2,fail2_s,recover2_s,degraded3,onset3_s,rate3,fail3_s,recover3_s,degraded4,onset4_s,rate4,fail4_s,recover4_s,t,method,active_provider,accuracy,latency_ms,reliability,utility,failover_event
49,1283,idt2b,17.335,0.08642,23.952,40.265,idt2a,59.182,0.13528,67.215,77.527,idt2b,97.381,0.10617,106.856,121.903,idt2a,141.494,0.2012,150.104,168.998,0,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
49,1283,idt2b,17.335,0.08642,23.952,40.265,idt2a,59.182,0.13528,67.215,77.527,idt2b,97.381,0.10617,106.856,121.903,idt2a,141.494,0.2012,150.104,168.998,1,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
49,1283,idt2b,17.335,0.08642,23.952,40.265,idt2a,59.182,0.13528,67.215,77.527,idt2b,97.381,0.10617,106.856,121.903,idt2a,141.494,0.2012,150.104,168.998,2,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
49,1283,idt2b,17.335,0.08642,23.952,40.265,idt2a,59.182,0.13528,67.215,77.527,idt2b,97.381,0.10617,106.856,121.903,idt2a,141.494,0.2012,150.104,168.998,3,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
49,1283,idt2b,17.335,0.08642,23.952,40.265,idt2a,59.182,0.13528,67.215,77.527,idt2b,97.381,0.10617,106.856,121.903,idt2a,141.494,0.2012,150.104,168.998,4,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
49,1283,idt2b,17.335,0.08642,23.952,40.265,idt2a,59.182,0.13528,67.215,77.527,idt2b,97.381,0.10617,106.856,121.903,idt2a,141.494,0.2012,150.104,168.998,5,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
49,1283,idt2b,17.335,0.08642,23.952,40.265,idt2a,59.182,0.13528,67.215,77.527,idt2b,97.381,0.10617,106.856,121.903,idt2a,141.494,0.2012,150.104,168.998,6,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
49,1283,idt2b,17.335,0.08642,23.952,40.265,idt2a,59.182,0.13528,67.215,77.527,idt2b,97.381,0.10617,106.856,121.903,idt2a,141.494,0.2012,150.104,168.998,7,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
49,1283,idt2b,17.335,0.08642,23.952,40.265,idt2a,59.182,0.13528,67.215,77.527,idt2b,97.381,0.10617,106.856,121.903,idt2a,141.494,0.2012,150.104,168.998,8,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
49,1283,idt2b,17.335,0.08642,23.952,40.265,idt2a,59.182,0.13528,67.215,77.527,idt2b,97.381,0.10617,106.856,121.903,idt2a,141.494,0.2012,150.104,168.998,9,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
