run,seed,degraded1,onset1_s,rate1,fail1_s,recover1_s,degraded2,onset2_s,rate2,fail2_s,recover2_s,degraded3,onset3_s,rate3,fail3_s,recover3_s,degraded4,onset4_s,rate4,fail4_s,recover4_s,t,method,active_provider,accuracy,latency_ms,reliability,utility,failover_event
19,1253,idt2a,18.631,0.17777,26.301,45.175,idt2b,58.818,0.13597,69.811,81.285,idt2a,94.733,0.12553,104.223,114.551,idt2b,133.684,0.2088,142.138,154.598,0,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
19,1253,idt2a,18.631,0.17777,26.301,45.175,idt2b,58.818,0.13597,69.811,81.285,idt2a,94.733,0.12553,104.223,114.551,idt2b,133.684,0.2088,142.138,154.598,1,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
19,1253,idt2a,18.631,0.17777,26.301,45.175,idt2b,58.818,0.13597,69.811,81.285,idt2a,94.733,0.12553,104.223,114.551,idt2b,133.684,0.2088,142.138,154.598,2,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
19,1253,idt2a,18.631,0.17777,26.301,45.175,idt2b,58.818,0.13597,69.811,81.285,idt2a,94.733,0.12553,104.223,114.551,idt2b,133.684,0.2088,142.138,154.598,3,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
19,1253,idt2a,18.631,0.17777,26.301,45.175,idt2b,58.818,0.13597,69.811,81.285,idt2a,94.733,0.12553,104.223,114.551,idt2b,133.684,0.2088,142.138,154.598,4,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
19,1253,idt2a,18.631,0.17777,26.301,45.175,idt2b,58.818,0.13597,69.811,81.285,idt2a,94.733,0.12553,104.223,114.551,idt2b,133.684,0.2088,142.138,154.598,5,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
19,1253,idt2a,18.631,0.17777,26.301,45.175,idt2b,58.818,0.13597,69.811,81.285,idt2a,94.733,0.12553,104.223,114.551,idt2b,133.684,0.2088,142.138,154.598,6,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
19,1253,idt2a,18.631,0.17777,26.301,45.175,idt2b,58.818,0.13597,69.811,81.285,idt2a,94.733,0.12553,104.223,114.551,idt2b,133.684,0.2088,142.138,154.598,7,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
19,1253,idt2a,18.631,0.17777,26.301,45.175,idt2b,58.818,0.13597,69.811,81.285,idt2a,94.733,0.12553,104.223,114.551,idt2b,133.684,0.2088,142.138,154.598,8,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
19,1253,idt2a,18.631,0.17777,26.301,45.175,idt2b,58.818,0.13597,69.811,81.285,idt2a,94.733,0.12553,104.223,114.551,idt2b,133.684,0.2088,142.138,154.598,9,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
