run,seed,degraded1,onset1_s,rate1,fail1_s,recover1_s,degraded2,onset2_s,rate2,fail2_s,recover2_s,degraded3,onset3_s,rate3,fail3_s,recover3_s,degraded4,onset4_s,rate4,fail4_s,recover4_s,t,method,active_provider,accuracy,latency_ms,reliability,utility,failover_event
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,0,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,1,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,2,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,3,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,4,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,5,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,6,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,7,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,8,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,9,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,10,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,11,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,12,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,13,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,14,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
12,1246,idt2b,15.568,0.20641,22.198,37.369,idt2a,52.258,0.15268,61.052,72.967,idt2b,90.652,0.20343,97.431,112.192,idt2a,129.752,0.23516,139.446,150.835,15,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
