run,seed,degraded1,onset1_s,rate1,fail1_s,recover1_s,degraded2,onset2_s,rate2,fail2_s,recover2_s,degraded3,onset3_s,rate3,fail3_s,recover3_s,degraded4,onset4_s,rate4,fail4_s,recover4_s,t,method,active_provider,accuracy,latency_ms,reliability,utility,failover_event
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,0,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,1,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,2,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,3,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,4,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,5,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,6,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,7,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,8,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,9,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,10,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,11,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,12,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,13,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,14,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,15,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,16,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,17,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,18,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,19,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,20,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,21,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,22,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
38,1272,idt2b,19.772,0.23188,27.039,38.557,idt2a,55.046,0.09507,65.502,75.905,idt2b,90.155,0.12125,99.512,118.59,idt2a,133.992,0.14043,144.13,162.435,23,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
