run,seed,degraded1,onset1_s,rate1,fail1_s,recover1_s,degraded2,onset2_s,rate2,fail2_s,recover2_s,degraded3,onset3_s,rate3,fail3_s,recover3_s,degraded4,onset4_s,rate4,fail4_s,recover4_s,t,method,active_provider,accuracy,latency_ms,reliability,utility,failover_event
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,0,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,1,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,2,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,3,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,4,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,5,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,6,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,7,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,8,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,9,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,10,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,11,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,12,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,13,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,14,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,15,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,16,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,17,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,18,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,19,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,20,qos_aware,idt2a,0.905853,16.0761,0.938683,0.900738,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,21,qos_aware,idt2a,0.729747,21.0071,0.797797,0.758796,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,22,qos_aware,idt2b,0.55,4.0,0.72,0.6745,1
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,23,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,24,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,25,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,26,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,27,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,28,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,29,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,30,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,31,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,32,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,33,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,34,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,35,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,36,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,37,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,38,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,39,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,40,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,41,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,42,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,43,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,44,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,45,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,46,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,47,qos_aware,idt2b,0.55,4.0,0.72,0.6745,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,48,qos_aware,idt2a,0.809686,21.2992,0.824558,0.808869,1
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,49,qos_aware,idt2a,0.932186,16.0492,0.949308,0.917931,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,50,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,51,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,52,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,53,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,54,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,55,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,56,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,57,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,58,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,59,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,60,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,61,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,62,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,63,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,64,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,65,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,66,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,67,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,68,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,69,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,70,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,71,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,72,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,73,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,74,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,75,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,76,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,77,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,78,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,79,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,80,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,81,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,82,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,83,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,84,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,85,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,86,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,87,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,88,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,89,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,90,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
6,1240,idt2a,19.579,0.17611,26.8,41.39,idt2b,58.336,0.11137,65.147,79.217,idt2a,95.249,0.14547,106.957,126.934,idt2b,141.809,0.19792,151.449,163.104,91,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
