run,seed,degraded1,onset1_s,rate1,fail1_s,recover1_s,degraded2,onset2_s,rate2,fail2_s,recover2_s,degraded3,onset3_s,rate3,fail3_s,recover3_s,degraded4,onset4_s,rate4,fail4_s,recover4_s,t,method,active_provider,accuracy,latency_ms,reliability,utility,failover_event
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,0,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,1,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,2,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,3,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,4,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,5,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,6,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,7,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,8,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,9,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,10,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,11,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,12,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,13,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,14,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,15,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,16,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,17,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,18,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,19,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,20,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,21,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,22,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,23,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,24,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,25,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,26,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
0,1234,idt2b,13.802,0.23695,21.372,34.563,idt2a,48.39,0.1211,56.301,75.942,idt2b,90.787,0.15497,100.446,119.083,idt2a,138.129,0.19473,148.088,165.446,27,qos_aware,idt2a,0.98,14.0,0.998,0.9605,0
