run,seed,t,policy,selected,true_acc,true_lat_ms,true_rel,true_utility,sigma_q_selected,sigma_a_selected,sigma_q_A,sigma_q_B,sigma_a_A,sigma_a_B,failover_event
25,354641340,0,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,0,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,0,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,1,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,1,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,1,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,2,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,2,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,2,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,3,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,3,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,3,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,4,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,4,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,4,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,5,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,5,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,5,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,6,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,6,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,6,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,1
25,354641340,7,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,7,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,7,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,8,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,8,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,8,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,9,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,9,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,9,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,10,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,10,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,10,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,11,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,11,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,11,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,12,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,12,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,12,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,13,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,13,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,13,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,14,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,14,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,14,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,15,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,15,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,15,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,16,baseline,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,16,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,16,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,17,baseline,prov_a,0.892938,36.8944,0.92835,0.852956,0.087332,0.063666,0.087332,0.02,0.063666,0.02,0
25,354641340,17,qos_aware,prov_a,0.892938,36.8944,0.92835,0.852956,0.087332,0.063666,0.087332,0.02,0.063666,0.02,0
25,354641340,17,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.087332,0.02,0.063666,0.02,0
25,354641340,18,baseline,prov_a,0.809166,42.7584,0.861333,0.780075,0.110029,0.075014,0.110029,0.02,0.075014,0.02,0
25,354641340,18,qos_aware,prov_a,0.809166,42.7584,0.861333,0.780075,0.110029,0.075014,0.110029,0.02,0.075014,0.02,0
25,354641340,18,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.110029,0.02,0.075014,0.02,0
25,354641340,19,baseline,prov_a,0.725395,48.6223,0.794316,0.707194,0.132726,0.086363,0.132726,0.02,0.086363,0.02,0
25,354641340,19,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.132726,0.02,0.086363,0.02,1
25,354641340,19,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.132726,0.02,0.086363,0.02,0
25,354641340,20,baseline,prov_a,0.641624,54.4863,0.727299,0.634313,0.155422,0.097711,0.155422,0.02,0.097711,0.02,0
25,354641340,20,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.155422,0.02,0.097711,0.02,0
25,354641340,20,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.155422,0.02,0.097711,0.02,0
25,354641340,21,baseline,prov_a,0.557853,60.3503,0.660282,0.561432,0.178119,0.10906,0.178119,0.02,0.10906,0.02,0
25,354641340,21,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.178119,0.02,0.10906,0.02,0
25,354641340,21,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.178119,0.02,0.10906,0.02,0
25,354641340,22,baseline,prov_a,0.474082,66.2143,0.593265,0.488551,0.200816,0.120408,0.200816,0.02,0.120408,0.02,0
25,354641340,22,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.200816,0.02,0.120408,0.02,0
25,354641340,22,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.200816,0.02,0.120408,0.02,0
25,354641340,23,baseline,prov_a,0.39031,72.0783,0.526248,0.41567,0.223512,0.131756,0.223512,0.02,0.131756,0.02,0
25,354641340,23,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.223512,0.02,0.131756,0.02,0
25,354641340,23,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.223512,0.02,0.131756,0.02,0
25,354641340,24,baseline,prov_a,0.306539,77.9423,0.459231,0.342789,0.246209,0.143105,0.246209,0.02,0.143105,0.02,0
25,354641340,24,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.246209,0.02,0.143105,0.02,0
25,354641340,24,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.246209,0.02,0.143105,0.02,0
25,354641340,25,baseline,prov_a,0.222768,83.8062,0.392214,0.269908,0.268906,0.154453,0.268906,0.02,0.154453,0.02,0
25,354641340,25,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.268906,0.02,0.154453,0.02,0
25,354641340,25,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.268906,0.02,0.154453,0.02,0
25,354641340,26,baseline,prov_a,0.138997,89.6702,0.325197,0.197027,0.291603,0.165801,0.291603,0.02,0.165801,0.02,0
25,354641340,26,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.291603,0.02,0.165801,0.02,0
25,354641340,26,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.291603,0.02,0.165801,0.02,0
25,354641340,27,baseline,prov_a,0.055225,95.5342,0.25818,0.124146,0.314299,0.17715,0.314299,0.02,0.17715,0.02,0
25,354641340,27,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.314299,0.02,0.17715,0.02,0
25,354641340,27,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.314299,0.02,0.17715,0.02,0
25,354641340,28,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,1
25,354641340,28,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,28,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,29,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,29,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,29,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,30,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,30,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,30,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,31,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,31,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,31,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,32,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,32,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,32,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,33,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,33,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,33,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,34,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,34,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,34,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.32,0.02,0.18,0.02,0
25,354641340,35,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.316265,0.02,0.178132,0.02,0
25,354641340,35,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.316265,0.02,0.178132,0.02,0
25,354641340,35,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.316265,0.02,0.178132,0.02,0
25,354641340,36,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.292265,0.02,0.166132,0.02,0
25,354641340,36,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.292265,0.02,0.166132,0.02,0
25,354641340,36,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.292265,0.02,0.166132,0.02,0
25,354641340,37,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.268265,0.02,0.154132,0.02,0
25,354641340,37,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.268265,0.02,0.154132,0.02,0
25,354641340,37,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.268265,0.02,0.154132,0.02,0
25,354641340,38,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.244265,0.02,0.142132,0.02,0
25,354641340,38,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.244265,0.02,0.142132,0.02,0
25,354641340,38,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.244265,0.02,0.142132,0.02,0
25,354641340,39,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.220265,0.02,0.130132,0.02,0
25,354641340,39,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.220265,0.02,0.130132,0.02,0
25,354641340,39,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.220265,0.02,0.130132,0.02,0
25,354641340,40,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.196265,0.02,0.118132,0.02,0
25,354641340,40,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.196265,0.02,0.118132,0.02,0
25,354641340,40,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.196265,0.02,0.118132,0.02,0
25,354641340,41,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.172265,0.02,0.106132,0.02,0
25,354641340,41,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.172265,0.02,0.106132,0.02,0
25,354641340,41,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.172265,0.02,0.106132,0.02,0
25,354641340,42,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.148265,0.02,0.094132,0.02,0
25,354641340,42,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.148265,0.02,0.094132,0.02,0
25,354641340,42,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.148265,0.02,0.094132,0.02,0
25,354641340,43,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.124265,0.02,0.082132,0.02,0
25,354641340,43,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.124265,0.02,0.082132,0.02,0
25,354641340,43,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.124265,0.02,0.082132,0.02,0
25,354641340,44,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.100265,0.02,0.070132,0.02,0
25,354641340,44,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.100265,0.02,0.070132,0.02,0
25,354641340,44,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.100265,0.02,0.070132,0.02,0
25,354641340,45,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,45,qos_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,45,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,46,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,46,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,1
25,354641340,46,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,47,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,47,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,47,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,48,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,48,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,48,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,49,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,49,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,49,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,50,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,50,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,50,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,51,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,51,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,51,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,52,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,52,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,52,uncertainty_aware,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,53,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,53,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,53,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,1
25,354641340,54,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,54,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,54,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,55,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
25,354641340,55,qos_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,55,uncertainty_aware,prov_a,0.92,35.0,0.95,0.8765,0.08,0.06,0.08,0.02,0.06,0.02,0
25,354641340,56,baseline,prov_b,0.75,10.0,0.87,0.822,0.02,0.02,0.08,0.02,0.06,0.02,0
