run,seed,degraded1,onset1_s,rate1,fail1_s,recover1_s,degraded2,onset2_s,rate2,fail2_s,recover2_s,degraded3,onset3_s,rate3,fail3_s,recover3_s,t,method,active_provider,accuracy,latency_ms,reliability,utility,failover_event
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,19,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,20,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,21,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,22,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,23,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,24,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,25,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,26,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,27,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,28,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,29,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,30,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,31,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,32,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,33,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,34,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,35,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,36,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,37,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,38,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,39,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,40,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,41,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,42,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,43,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,44,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,45,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,46,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,47,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,48,qos_aware,idt2a,0.948562,20.8575,0.97285,0.908707,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,49,qos_aware,idt2a,0.858903,24.4439,0.901123,0.840567,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,50,qos_aware,idt2b,0.75,8.0,0.91,0.849,1
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,51,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,52,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,53,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,54,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,55,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,56,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,57,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,58,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,59,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,60,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,61,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,62,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,63,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,64,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,65,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,66,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,67,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,68,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,69,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,70,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,71,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,72,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,73,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,74,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,75,qos_aware,idt2b,0.75,8.0,0.91,0.849,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,76,qos_aware,idt2a,0.97,20.0,0.99,0.925,1
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,77,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,78,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,79,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,80,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,81,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,82,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,83,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,84,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,85,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,86,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,87,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,88,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,89,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,90,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,91,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,92,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,93,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,94,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,95,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,96,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,97,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,98,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,99,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,100,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,101,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,102,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,103,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,104,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,105,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,106,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,107,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,108,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,109,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,110,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,111,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,112,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,113,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,114,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,115,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,116,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,117,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,118,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,119,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,120,qos_aware,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,0,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,1,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,2,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,3,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,4,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,5,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,6,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,7,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,8,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,9,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,10,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,11,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,12,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,13,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,14,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,15,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,16,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,17,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,18,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,19,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,20,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,21,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,22,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,23,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,24,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,25,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,26,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,27,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,28,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,29,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,30,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,31,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,32,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,33,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,34,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,35,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,36,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,37,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,38,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,39,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,40,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,41,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,42,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,43,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,44,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,45,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,46,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,47,availability_based,idt2a,0.97,20.0,0.99,0.925,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,48,availability_based,idt2a,0.948562,20.8575,0.97285,0.908707,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,49,availability_based,idt2a,0.858903,24.4439,0.901123,0.840567,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,50,availability_based,idt2a,0.769244,28.0302,0.829395,0.772426,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,51,availability_based,idt2a,0.679585,31.6166,0.757668,0.704285,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,52,availability_based,idt2a,0.589926,35.203,0.685941,0.636144,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,53,availability_based,idt2a,0.500267,38.7893,0.614214,0.568003,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,54,availability_based,idt2a,0.410608,42.3757,0.542486,0.499862,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,55,availability_based,idt2a,0.320949,45.962,0.470759,0.431721,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,56,availability_based,idt2a,0.23129,49.5484,0.399032,0.36358,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,57,availability_based,idt2a,0.141631,53.1348,0.327305,0.295439,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,58,availability_based,idt2a,0.051972,56.7211,0.255577,0.227299,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,59,availability_based,idt2a,0.0,60.3075,0.18385,0.174233,0
4,1238,idt2b,10.176,0.12535,21.589,28.47,idt2a,47.761,0.08966,59.49,65.786,,,,,,60,availability_based,idt2b,0.75,8.0,0.91,0.849,1
